,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
47892,11311874,44187,NIFTY2462021450CE,NIFTY,0.0,2024-06-20,21450.0,0.05,25,CE,NFO-OPT,NFO
47893,11323650,44233,NIFTY2462021450PE,NIFTY,0.0,2024-06-20,21450.0,0.05,25,PE,NFO-OPT,NFO
47894,11311362,44185,NIFTY2462021400CE,NIFTY,0.0,2024-06-20,21400.0,0.05,25,CE,NFO-OPT,NFO
47874,11344898,44316,NIFTY2462021900CE,NIFTY,0.0,2024-06-20,21900.0,0.05,25,CE,NFO-OPT,NFO
47885,11340290,44298,NIFTY2462021650PE,NIFTY,0.0,2024-06-20,21650.0,0.05,25,PE,NFO-OPT,NFO
47873,11345666,44319,NIFTY2462021950PE,NIFTY,0.0,2024-06-20,21950.0,0.05,25,PE,NFO-OPT,NFO
47850,11365378,44396,NIFTY2462023300PE,NIFTY,0.0,2024-06-20,23300.0,0.05,25,PE,NFO-OPT,NFO
47871,11346178,44321,NIFTY2462022000PE,NIFTY,0.0,2024-06-20,22000.0,0.05,25,PE,NFO-OPT,NFO
47896,11308034,44172,NIFTY2462021350CE,NIFTY,0.0,2024-06-20,21350.0,0.05,25,CE,NFO-OPT,NFO
47851,11362306,44384,NIFTY2462023250CE,NIFTY,0.0,2024-06-20,23250.0,0.05,25,CE,NFO-OPT,NFO
47852,11364866,44394,NIFTY2462023250PE,NIFTY,0.0,2024-06-20,23250.0,0.05,25,PE,NFO-OPT,NFO
47853,11361794,44382,NIFTY2462023200CE,NIFTY,0.0,2024-06-20,23200.0,0.05,25,CE,NFO-OPT,NFO
47854,11351042,44340,NIFTY2462022400CE,NIFTY,0.0,2024-06-20,22400.0,0.05,25,CE,NFO-OPT,NFO
47855,11351298,44341,NIFTY2462022400PE,NIFTY,0.0,2024-06-20,22400.0,0.05,25,PE,NFO-OPT,NFO
47856,11350530,44338,NIFTY2462022350CE,NIFTY,0.0,2024-06-20,22350.0,0.05,25,CE,NFO-OPT,NFO
47857,11350786,44339,NIFTY2462022350PE,NIFTY,0.0,2024-06-20,22350.0,0.05,25,PE,NFO-OPT,NFO
47858,11350018,44336,NIFTY2462022300CE,NIFTY,0.0,2024-06-20,22300.0,0.05,25,CE,NFO-OPT,NFO
47859,11350274,44337,NIFTY2462022300PE,NIFTY,0.0,2024-06-20,22300.0,0.05,25,PE,NFO-OPT,NFO
47860,11349506,44334,NIFTY2462022250CE,NIFTY,0.0,2024-06-20,22250.0,0.05,25,CE,NFO-OPT,NFO
47861,11349762,44335,NIFTY2462022250PE,NIFTY,0.0,2024-06-20,22250.0,0.05,25,PE,NFO-OPT,NFO
47862,11348994,44332,NIFTY2462022200CE,NIFTY,0.0,2024-06-20,22200.0,0.05,25,CE,NFO-OPT,NFO
47863,11349250,44333,NIFTY2462022200PE,NIFTY,0.0,2024-06-20,22200.0,0.05,25,PE,NFO-OPT,NFO
47864,11348482,44330,NIFTY2462022150CE,NIFTY,0.0,2024-06-20,22150.0,0.05,25,CE,NFO-OPT,NFO
47865,11348738,44331,NIFTY2462022150PE,NIFTY,0.0,2024-06-20,22150.0,0.05,25,PE,NFO-OPT,NFO
47866,11347970,44328,NIFTY2462022100CE,NIFTY,0.0,2024-06-20,22100.0,0.05,25,CE,NFO-OPT,NFO
47867,11348226,44329,NIFTY2462022100PE,NIFTY,0.0,2024-06-20,22100.0,0.05,25,PE,NFO-OPT,NFO
47868,11346946,44324,NIFTY2462022050CE,NIFTY,0.0,2024-06-20,22050.0,0.05,25,CE,NFO-OPT,NFO
47869,11347202,44325,NIFTY2462022050PE,NIFTY,0.0,2024-06-20,22050.0,0.05,25,PE,NFO-OPT,NFO
47870,11345922,44320,NIFTY2462022000CE,NIFTY,0.0,2024-06-20,22000.0,0.05,25,CE,NFO-OPT,NFO
47872,11345410,44318,NIFTY2462021950CE,NIFTY,0.0,2024-06-20,21950.0,0.05,25,CE,NFO-OPT,NFO
47897,11310850,44183,NIFTY2462021350PE,NIFTY,0.0,2024-06-20,21350.0,0.05,25,PE,NFO-OPT,NFO
47945,11255810,43968,NIFTY2462020150PE,NIFTY,0.0,2024-06-20,20150.0,0.05,25,PE,NFO-OPT,NFO
47899,11307778,44171,NIFTY2462021300PE,NIFTY,0.0,2024-06-20,21300.0,0.05,25,PE,NFO-OPT,NFO
47925,11280130,44063,NIFTY2462020650PE,NIFTY,0.0,2024-06-20,20650.0,0.05,25,PE,NFO-OPT,NFO
47926,11270146,44024,NIFTY2462020600CE,NIFTY,0.0,2024-06-20,20600.0,0.05,25,CE,NFO-OPT,NFO
47927,11278338,44056,NIFTY2462020600PE,NIFTY,0.0,2024-06-20,20600.0,0.05,25,PE,NFO-OPT,NFO
47928,11268610,44018,NIFTY2462020550CE,NIFTY,0.0,2024-06-20,20550.0,0.05,25,CE,NFO-OPT,NFO
47929,11269890,44023,NIFTY2462020550PE,NIFTY,0.0,2024-06-20,20550.0,0.05,25,PE,NFO-OPT,NFO
47930,11261954,43992,NIFTY2462020500CE,NIFTY,0.0,2024-06-20,20500.0,0.05,25,CE,NFO-OPT,NFO
47931,11267074,44012,NIFTY2462020500PE,NIFTY,0.0,2024-06-20,20500.0,0.05,25,PE,NFO-OPT,NFO
47932,11261442,43990,NIFTY2462020450CE,NIFTY,0.0,2024-06-20,20450.0,0.05,25,CE,NFO-OPT,NFO
47933,11261698,43991,NIFTY2462020450PE,NIFTY,0.0,2024-06-20,20450.0,0.05,25,PE,NFO-OPT,NFO
47934,11260162,43985,NIFTY2462020400CE,NIFTY,0.0,2024-06-20,20400.0,0.05,25,CE,NFO-OPT,NFO
47935,11260418,43986,NIFTY2462020400PE,NIFTY,0.0,2024-06-20,20400.0,0.05,25,PE,NFO-OPT,NFO
47936,11259650,43983,NIFTY2462020350CE,NIFTY,0.0,2024-06-20,20350.0,0.05,25,CE,NFO-OPT,NFO
47937,11259906,43984,NIFTY2462020350PE,NIFTY,0.0,2024-06-20,20350.0,0.05,25,PE,NFO-OPT,NFO
47938,11258114,43977,NIFTY2462020300CE,NIFTY,0.0,2024-06-20,20300.0,0.05,25,CE,NFO-OPT,NFO
47939,11259394,43982,NIFTY2462020300PE,NIFTY,0.0,2024-06-20,20300.0,0.05,25,PE,NFO-OPT,NFO
47940,11257090,43973,NIFTY2462020250CE,NIFTY,0.0,2024-06-20,20250.0,0.05,25,CE,NFO-OPT,NFO
47941,11257346,43974,NIFTY2462020250PE,NIFTY,0.0,2024-06-20,20250.0,0.05,25,PE,NFO-OPT,NFO
47942,11256066,43969,NIFTY2462020200CE,NIFTY,0.0,2024-06-20,20200.0,0.05,25,CE,NFO-OPT,NFO
47943,11256322,43970,NIFTY2462020200PE,NIFTY,0.0,2024-06-20,20200.0,0.05,25,PE,NFO-OPT,NFO
47944,11254274,43962,NIFTY2462020150CE,NIFTY,0.0,2024-06-20,20150.0,0.05,25,CE,NFO-OPT,NFO
47849,11365122,44395,NIFTY2462023300CE,NIFTY,0.0,2024-06-20,23300.0,0.05,25,CE,NFO-OPT,NFO
47924,11279874,44062,NIFTY2462020650CE,NIFTY,0.0,2024-06-20,20650.0,0.05,25,CE,NFO-OPT,NFO
47898,11305986,44164,NIFTY2462021300CE,NIFTY,0.0,2024-06-20,21300.0,0.05,25,CE,NFO-OPT,NFO
47923,11284482,44080,NIFTY2462020700PE,NIFTY,0.0,2024-06-20,20700.0,0.05,25,PE,NFO-OPT,NFO
47921,11285250,44083,NIFTY2462020750PE,NIFTY,0.0,2024-06-20,20750.0,0.05,25,PE,NFO-OPT,NFO
47900,11305474,44162,NIFTY2462021250CE,NIFTY,0.0,2024-06-20,21250.0,0.05,25,CE,NFO-OPT,NFO
47901,11305730,44163,NIFTY2462021250PE,NIFTY,0.0,2024-06-20,21250.0,0.05,25,PE,NFO-OPT,NFO
47902,11304962,44160,NIFTY2462021200CE,NIFTY,0.0,2024-06-20,21200.0,0.05,25,CE,NFO-OPT,NFO
47903,11305218,44161,NIFTY2462021200PE,NIFTY,0.0,2024-06-20,21200.0,0.05,25,PE,NFO-OPT,NFO
47904,11302914,44152,NIFTY2462021150CE,NIFTY,0.0,2024-06-20,21150.0,0.05,25,CE,NFO-OPT,NFO
47905,11304706,44159,NIFTY2462021150PE,NIFTY,0.0,2024-06-20,21150.0,0.05,25,PE,NFO-OPT,NFO
47906,11302402,44150,NIFTY2462021100CE,NIFTY,0.0,2024-06-20,21100.0,0.05,25,CE,NFO-OPT,NFO
47907,11302658,44151,NIFTY2462021100PE,NIFTY,0.0,2024-06-20,21100.0,0.05,25,PE,NFO-OPT,NFO
47908,11301378,44146,NIFTY2462021050CE,NIFTY,0.0,2024-06-20,21050.0,0.05,25,CE,NFO-OPT,NFO
47909,11301634,44147,NIFTY2462021050PE,NIFTY,0.0,2024-06-20,21050.0,0.05,25,PE,NFO-OPT,NFO
47910,11300354,44142,NIFTY2462021000CE,NIFTY,0.0,2024-06-20,21000.0,0.05,25,CE,NFO-OPT,NFO
47911,11301122,44145,NIFTY2462021000PE,NIFTY,0.0,2024-06-20,21000.0,0.05,25,PE,NFO-OPT,NFO
47912,11293698,44116,NIFTY2462020950CE,NIFTY,0.0,2024-06-20,20950.0,0.05,25,CE,NFO-OPT,NFO
47913,11300098,44141,NIFTY2462020950PE,NIFTY,0.0,2024-06-20,20950.0,0.05,25,PE,NFO-OPT,NFO
47914,11289090,44098,NIFTY2462020900CE,NIFTY,0.0,2024-06-20,20900.0,0.05,25,CE,NFO-OPT,NFO
47915,11293442,44115,NIFTY2462020900PE,NIFTY,0.0,2024-06-20,20900.0,0.05,25,PE,NFO-OPT,NFO
47916,11286786,44089,NIFTY2462020850CE,NIFTY,0.0,2024-06-20,20850.0,0.05,25,CE,NFO-OPT,NFO
47917,11288834,44097,NIFTY2462020850PE,NIFTY,0.0,2024-06-20,20850.0,0.05,25,PE,NFO-OPT,NFO
47918,11285506,44084,NIFTY2462020800CE,NIFTY,0.0,2024-06-20,20800.0,0.05,25,CE,NFO-OPT,NFO
47919,11286530,44088,NIFTY2462020800PE,NIFTY,0.0,2024-06-20,20800.0,0.05,25,PE,NFO-OPT,NFO
47920,11284738,44081,NIFTY2462020750CE,NIFTY,0.0,2024-06-20,20750.0,0.05,25,CE,NFO-OPT,NFO
47922,11284226,44079,NIFTY2462020700CE,NIFTY,0.0,2024-06-20,20700.0,0.05,25,CE,NFO-OPT,NFO
47848,11366658,44401,NIFTY2462023350PE,NIFTY,0.0,2024-06-20,23350.0,0.05,25,PE,NFO-OPT,NFO
47803,11379458,44451,NIFTY2462024450CE,NIFTY,0.0,2024-06-20,24450.0,0.05,25,CE,NFO-OPT,NFO
47846,11367426,44404,NIFTY2462023400PE,NIFTY,0.0,2024-06-20,23400.0,0.05,25,PE,NFO-OPT,NFO
47775,11352322,44345,NIFTY2462022500PE,NIFTY,0.0,2024-06-20,22500.0,0.05,25,PE,NFO-OPT,NFO
47776,11361282,44380,NIFTY2462023150CE,NIFTY,0.0,2024-06-20,23150.0,0.05,25,CE,NFO-OPT,NFO
47777,11361538,44381,NIFTY2462023150PE,NIFTY,0.0,2024-06-20,23150.0,0.05,25,PE,NFO-OPT,NFO
47778,11351554,44342,NIFTY2462022450CE,NIFTY,0.0,2024-06-20,22450.0,0.05,25,CE,NFO-OPT,NFO
47779,11351810,44343,NIFTY2462022450PE,NIFTY,0.0,2024-06-20,22450.0,0.05,25,PE,NFO-OPT,NFO
47780,11362050,44383,NIFTY2462023200PE,NIFTY,0.0,2024-06-20,23200.0,0.05,25,PE,NFO-OPT,NFO
47781,11387650,44483,NIFTY2462025000CE,NIFTY,0.0,2024-06-20,25000.0,0.05,25,CE,NFO-OPT,NFO
47782,11389442,44490,NIFTY2462025000PE,NIFTY,0.0,2024-06-20,25000.0,0.05,25,PE,NFO-OPT,NFO
47783,11386114,44477,NIFTY2462024950CE,NIFTY,0.0,2024-06-20,24950.0,0.05,25,CE,NFO-OPT,NFO
47784,11387394,44482,NIFTY2462024950PE,NIFTY,0.0,2024-06-20,24950.0,0.05,25,PE,NFO-OPT,NFO
47785,11385602,44475,NIFTY2462024900CE,NIFTY,0.0,2024-06-20,24900.0,0.05,25,CE,NFO-OPT,NFO
47786,11385858,44476,NIFTY2462024900PE,NIFTY,0.0,2024-06-20,24900.0,0.05,25,PE,NFO-OPT,NFO
47787,11384578,44471,NIFTY2462024850CE,NIFTY,0.0,2024-06-20,24850.0,0.05,25,CE,NFO-OPT,NFO
47788,11385346,44474,NIFTY2462024850PE,NIFTY,0.0,2024-06-20,24850.0,0.05,25,PE,NFO-OPT,NFO
47789,11384066,44469,NIFTY2462024800CE,NIFTY,0.0,2024-06-20,24800.0,0.05,25,CE,NFO-OPT,NFO
47790,11384322,44470,NIFTY2462024800PE,NIFTY,0.0,2024-06-20,24800.0,0.05,25,PE,NFO-OPT,NFO
47791,11383554,44467,NIFTY2462024750CE,NIFTY,0.0,2024-06-20,24750.0,0.05,25,CE,NFO-OPT,NFO
47792,11383810,44468,NIFTY2462024750PE,NIFTY,0.0,2024-06-20,24750.0,0.05,25,PE,NFO-OPT,NFO
47793,11382018,44461,NIFTY2462024700CE,NIFTY,0.0,2024-06-20,24700.0,0.05,25,CE,NFO-OPT,NFO
47794,11383298,44466,NIFTY2462024700PE,NIFTY,0.0,2024-06-20,24700.0,0.05,25,PE,NFO-OPT,NFO
47795,11381506,44459,NIFTY2462024650CE,NIFTY,0.0,2024-06-20,24650.0,0.05,25,CE,NFO-OPT,NFO
47774,11352066,44344,NIFTY2462022500CE,NIFTY,0.0,2024-06-20,22500.0,0.05,25,CE,NFO-OPT,NFO
47796,11381762,44460,NIFTY2462024650PE,NIFTY,0.0,2024-06-20,24650.0,0.05,25,PE,NFO-OPT,NFO
47773,11361026,44379,NIFTY2462023100PE,NIFTY,0.0,2024-06-20,23100.0,0.05,25,PE,NFO-OPT,NFO
47770,11352578,44346,NIFTY2462022550CE,NIFTY,0.0,2024-06-20,22550.0,0.05,25,CE,NFO-OPT,NFO
47847,11365634,44397,NIFTY2462023350CE,NIFTY,0.0,2024-06-20,23350.0,0.05,25,CE,NFO-OPT,NFO
47750,11356162,44360,NIFTY2462022800CE,NIFTY,0.0,2024-06-20,22800.0,0.05,25,CE,NFO-OPT,NFO
47751,11356418,44361,NIFTY2462022800PE,NIFTY,0.0,2024-06-20,22800.0,0.05,25,PE,NFO-OPT,NFO
47752,11356674,44362,NIFTY2462022850CE,NIFTY,0.0,2024-06-20,22850.0,0.05,25,CE,NFO-OPT,NFO
47753,11356930,44363,NIFTY2462022850PE,NIFTY,0.0,2024-06-20,22850.0,0.05,25,PE,NFO-OPT,NFO
47754,11355650,44358,NIFTY2462022750CE,NIFTY,0.0,2024-06-20,22750.0,0.05,25,CE,NFO-OPT,NFO
47755,11355906,44359,NIFTY2462022750PE,NIFTY,0.0,2024-06-20,22750.0,0.05,25,PE,NFO-OPT,NFO
47756,11357186,44364,NIFTY2462022900CE,NIFTY,0.0,2024-06-20,22900.0,0.05,25,CE,NFO-OPT,NFO
47757,11357442,44365,NIFTY2462022900PE,NIFTY,0.0,2024-06-20,22900.0,0.05,25,PE,NFO-OPT,NFO
47758,11355138,44356,NIFTY2462022700CE,NIFTY,0.0,2024-06-20,22700.0,0.05,25,CE,NFO-OPT,NFO
47759,11355394,44357,NIFTY2462022700PE,NIFTY,0.0,2024-06-20,22700.0,0.05,25,PE,NFO-OPT,NFO
47760,11357698,44366,NIFTY2462022950CE,NIFTY,0.0,2024-06-20,22950.0,0.05,25,CE,NFO-OPT,NFO
47761,11357954,44367,NIFTY2462022950PE,NIFTY,0.0,2024-06-20,22950.0,0.05,25,PE,NFO-OPT,NFO
47762,11354626,44354,NIFTY2462022650CE,NIFTY,0.0,2024-06-20,22650.0,0.05,25,CE,NFO-OPT,NFO
47763,11354882,44355,NIFTY2462022650PE,NIFTY,0.0,2024-06-20,22650.0,0.05,25,PE,NFO-OPT,NFO
47764,11359234,44372,NIFTY2462023000CE,NIFTY,0.0,2024-06-20,23000.0,0.05,25,CE,NFO-OPT,NFO
47765,11359490,44373,NIFTY2462023000PE,NIFTY,0.0,2024-06-20,23000.0,0.05,25,PE,NFO-OPT,NFO
47766,11353090,44348,NIFTY2462022600CE,NIFTY,0.0,2024-06-20,22600.0,0.05,25,CE,NFO-OPT,NFO
47767,11354370,44353,NIFTY2462022600PE,NIFTY,0.0,2024-06-20,22600.0,0.05,25,PE,NFO-OPT,NFO
47768,11360258,44376,NIFTY2462023050CE,NIFTY,0.0,2024-06-20,23050.0,0.05,25,CE,NFO-OPT,NFO
47769,11360514,44377,NIFTY2462023050PE,NIFTY,0.0,2024-06-20,23050.0,0.05,25,PE,NFO-OPT,NFO
47771,11352834,44347,NIFTY2462022550PE,NIFTY,0.0,2024-06-20,22550.0,0.05,25,PE,NFO-OPT,NFO
47797,11380994,44457,NIFTY2462024600CE,NIFTY,0.0,2024-06-20,24600.0,0.05,25,CE,NFO-OPT,NFO
47772,11360770,44378,NIFTY2462023100CE,NIFTY,0.0,2024-06-20,23100.0,0.05,25,CE,NFO-OPT,NFO
47799,11380482,44455,NIFTY2462024550CE,NIFTY,0.0,2024-06-20,24550.0,0.05,25,CE,NFO-OPT,NFO
47825,11372290,44423,NIFTY2462023900CE,NIFTY,0.0,2024-06-20,23900.0,0.05,25,CE,NFO-OPT,NFO
47826,11372546,44424,NIFTY2462023900PE,NIFTY,0.0,2024-06-20,23900.0,0.05,25,PE,NFO-OPT,NFO
47827,11371778,44421,NIFTY2462023850CE,NIFTY,0.0,2024-06-20,23850.0,0.05,25,CE,NFO-OPT,NFO
47828,11372034,44422,NIFTY2462023850PE,NIFTY,0.0,2024-06-20,23850.0,0.05,25,PE,NFO-OPT,NFO
47829,11371266,44419,NIFTY2462023800CE,NIFTY,0.0,2024-06-20,23800.0,0.05,25,CE,NFO-OPT,NFO
47830,11371522,44420,NIFTY2462023800PE,NIFTY,0.0,2024-06-20,23800.0,0.05,25,PE,NFO-OPT,NFO
47831,11370754,44417,NIFTY2462023750CE,NIFTY,0.0,2024-06-20,23750.0,0.05,25,CE,NFO-OPT,NFO
47832,11371010,44418,NIFTY2462023750PE,NIFTY,0.0,2024-06-20,23750.0,0.05,25,PE,NFO-OPT,NFO
47834,11370498,44416,NIFTY2462023700PE,NIFTY,0.0,2024-06-20,23700.0,0.05,25,PE,NFO-OPT,NFO
47835,11369730,44413,NIFTY2462023650CE,NIFTY,0.0,2024-06-20,23650.0,0.05,25,CE,NFO-OPT,NFO
47836,11369986,44414,NIFTY2462023650PE,NIFTY,0.0,2024-06-20,23650.0,0.05,25,PE,NFO-OPT,NFO
47837,11369218,44411,NIFTY2462023600CE,NIFTY,0.0,2024-06-20,23600.0,0.05,25,CE,NFO-OPT,NFO
47838,11369474,44412,NIFTY2462023600PE,NIFTY,0.0,2024-06-20,23600.0,0.05,25,PE,NFO-OPT,NFO
47839,11368706,44409,NIFTY2462023550CE,NIFTY,0.0,2024-06-20,23550.0,0.05,25,CE,NFO-OPT,NFO
47840,11368962,44410,NIFTY2462023550PE,NIFTY,0.0,2024-06-20,23550.0,0.05,25,PE,NFO-OPT,NFO
47841,11368194,44407,NIFTY2462023500CE,NIFTY,0.0,2024-06-20,23500.0,0.05,25,CE,NFO-OPT,NFO
47842,11368450,44408,NIFTY2462023500PE,NIFTY,0.0,2024-06-20,23500.0,0.05,25,PE,NFO-OPT,NFO
47843,11367682,44405,NIFTY2462023450CE,NIFTY,0.0,2024-06-20,23450.0,0.05,25,CE,NFO-OPT,NFO
47844,11367938,44406,NIFTY2462023450PE,NIFTY,0.0,2024-06-20,23450.0,0.05,25,PE,NFO-OPT,NFO
47798,11381250,44458,NIFTY2462024600PE,NIFTY,0.0,2024-06-20,24600.0,0.05,25,PE,NFO-OPT,NFO
47845,11367170,44403,NIFTY2462023400CE,NIFTY,0.0,2024-06-20,23400.0,0.05,25,CE,NFO-OPT,NFO
47824,11373058,44426,NIFTY2462023950PE,NIFTY,0.0,2024-06-20,23950.0,0.05,25,PE,NFO-OPT,NFO
47823,11372802,44425,NIFTY2462023950CE,NIFTY,0.0,2024-06-20,23950.0,0.05,25,CE,NFO-OPT,NFO
47833,11370242,44415,NIFTY2462023700CE,NIFTY,0.0,2024-06-20,23700.0,0.05,25,CE,NFO-OPT,NFO
47822,11373570,44428,NIFTY2462024000PE,NIFTY,0.0,2024-06-20,24000.0,0.05,25,PE,NFO-OPT,NFO
47800,11380738,44456,NIFTY2462024550PE,NIFTY,0.0,2024-06-20,24550.0,0.05,25,PE,NFO-OPT,NFO
47801,11379970,44453,NIFTY2462024500CE,NIFTY,0.0,2024-06-20,24500.0,0.05,25,CE,NFO-OPT,NFO
47802,11380226,44454,NIFTY2462024500PE,NIFTY,0.0,2024-06-20,24500.0,0.05,25,PE,NFO-OPT,NFO
47804,11379714,44452,NIFTY2462024450PE,NIFTY,0.0,2024-06-20,24450.0,0.05,25,PE,NFO-OPT,NFO
47805,11378946,44449,NIFTY2462024400CE,NIFTY,0.0,2024-06-20,24400.0,0.05,25,CE,NFO-OPT,NFO
47806,11379202,44450,NIFTY2462024400PE,NIFTY,0.0,2024-06-20,24400.0,0.05,25,PE,NFO-OPT,NFO
47808,11378690,44448,NIFTY2462024350PE,NIFTY,0.0,2024-06-20,24350.0,0.05,25,PE,NFO-OPT,NFO
47809,11377922,44445,NIFTY2462024300CE,NIFTY,0.0,2024-06-20,24300.0,0.05,25,CE,NFO-OPT,NFO
47810,11378178,44446,NIFTY2462024300PE,NIFTY,0.0,2024-06-20,24300.0,0.05,25,PE,NFO-OPT,NFO
47811,11377410,44443,NIFTY2462024250CE,NIFTY,0.0,2024-06-20,24250.0,0.05,25,CE,NFO-OPT,NFO
47807,11378434,44447,NIFTY2462024350CE,NIFTY,0.0,2024-06-20,24350.0,0.05,25,CE,NFO-OPT,NFO
47813,11376898,44441,NIFTY2462024200CE,NIFTY,0.0,2024-06-20,24200.0,0.05,25,CE,NFO-OPT,NFO
47814,11377154,44442,NIFTY2462024200PE,NIFTY,0.0,2024-06-20,24200.0,0.05,25,PE,NFO-OPT,NFO
47815,11376386,44439,NIFTY2462024150CE,NIFTY,0.0,2024-06-20,24150.0,0.05,25,CE,NFO-OPT,NFO
47816,11376642,44440,NIFTY2462024150PE,NIFTY,0.0,2024-06-20,24150.0,0.05,25,PE,NFO-OPT,NFO
47817,11374850,44433,NIFTY2462024100CE,NIFTY,0.0,2024-06-20,24100.0,0.05,25,CE,NFO-OPT,NFO
47818,11376130,44438,NIFTY2462024100PE,NIFTY,0.0,2024-06-20,24100.0,0.05,25,PE,NFO-OPT,NFO
47819,11373826,44429,NIFTY2462024050CE,NIFTY,0.0,2024-06-20,24050.0,0.05,25,CE,NFO-OPT,NFO
47812,11377666,44444,NIFTY2462024250PE,NIFTY,0.0,2024-06-20,24250.0,0.05,25,PE,NFO-OPT,NFO
47820,11374594,44432,NIFTY2462024050PE,NIFTY,0.0,2024-06-20,24050.0,0.05,25,PE,NFO-OPT,NFO
47821,11373314,44427,NIFTY2462024000CE,NIFTY,0.0,2024-06-20,24000.0,0.05,25,CE,NFO-OPT,NFO
